"subj","current_staircase","duration_test","duration_ref","contrast_test","contrast_ref","stimulus_type","reference_type","stimulus_filename","reference_filename","ref_test_order","RT","resp","updated_threshold","updated_slope","updated_lapse","updated_guess","task","trials","group_id","energy","E","T","D","Ldu","Len"
"16",1,500,5000,86,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2410_086.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3835_050.tiff",0,0.5260472,1,86.9815111931843,0.0445252017480701,0.0735690898503979,0.0741946915388238,"landscapes",50,"L_16_split_by_duration_test.500",43000,-0.840923917636681,1.890010157617,-0.868605816686483,6.21460809842219,10.6689553946757
"16",4,2924,5000,65,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2172_065.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1746_050.tiff",1,0.4791082,0,64.114227100403,0.0380861064787658,0.0607081527363805,0.0735119680670579,"landscapes",50,"L_16_split_by_duration_test.2924",190060,-0.445826484099213,1.09880600086463,-0.792581686348446,7.98070782086967,12.1550950907653
"16",5,5268,5000,55,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1277_055.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3618_050.tiff",0,0.9710977,1,54.0882475741856,0.0416531055471524,0.0833760080796931,0.0447045672818799,"landscapes",50,"L_16_split_by_duration_test.5268",289740,-0.178022103744155,0.751908807281352,-0.719066603216284,8.56940606286317,12.5767392480956
"16",6,9491,5000,26,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3614_026.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2906_050.tiff",0,0.4660437,0,26.3787639312914,0.0246556311802618,0.061568874296932,0.054626852753573,"landscapes",50,"L_16_split_by_duration_test.9491",246766,-0.29347781643856,-0.206834633818439,-0.586620273836114,9.15809926013049,12.416195798152
"16",7,17100,5000,20,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1777_020.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1752_050.tiff",0,1.2610695,1,19.3544802716955,0.0271727590856991,0.0570572048953296,0.0845370644737919,"landscapes",50,"L_16_split_by_duration_test.17100",342000,-0.0376182422137039,-0.449873658790996,-0.347978521467249,9.74683374249075,12.7425660160447
"16",8,30808,5000,1,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3769_001.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3538_050.tiff",1,0.2520674,1,1.84298614133159,0.048308619264408,0.094829302631426,0.0512113042467267,"landscapes",50,"L_16_split_by_duration_test.30808",30808,-0.873679445378343,-1.05576838991311,0.0819467172595741,10.3355296754947,10.3355296754947
"18",4,2924,5000,80,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3598_080.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1487_050.tiff",0,0.2750318,1,80.9660363496278,0.026691200304872,0.0459809979198915,0.0696908751634788,"landscapes",50,"L_18_split_by_duration_test.2924",233920,-0.327990407430143,1.68187574682513,-0.792581686348446,7.98070782086967,12.3627344555436
"18",5,5268,5000,47,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3850_047.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3840_050.tiff",1,0.4700365,0,47.8362723803467,0.0282675297947264,0.0478958203057584,0.0822350237366305,"landscapes",50,"L_18_split_by_duration_test.5268",247596,-0.291247904362971,0.535591524423981,-0.719066603216284,8.56940606286317,12.4195536645732
"18",6,9491,5000,25,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3441_025.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2307_050.tiff",0,0.3370299,1,25.7862710278126,0.0315936868419118,0.0504303662334378,0.0877940410155107,"landscapes",50,"L_18_split_by_duration_test.9491",237275,-0.318976726690865,-0.227334787932792,-0.586620273836114,9.15809926013049,12.3769750849987
"18",7,17100,5000,14,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2548_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1827_050.tiff",0,0.1580449,1,14.663672381698,0.0241455460864209,0.0535855316866504,0.0640969296241831,"landscapes",50,"L_18_split_by_duration_test.17100",239400,-0.313267614449147,-0.612174817338479,-0.347978521467249,9.74683374249075,12.385891072106
"18",8,30808,5000,10,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1593_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2512_050.tiff",1,0.4040609,0,9.36404847629573,0.0280839538229719,0.0754201705266981,0.0564601309354556,"landscapes",50,"L_18_split_by_duration_test.30808",308080,-0.128749106796806,-0.795540906908432,0.0819467172595741,10.3355296754947,12.6381147684888
"18",9,55505,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3796_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3451_050.tiff",1,0.8080321,1,6.77668343736376,0.0279456519593339,0.0525423534373598,0.0632493579182952,"landscapes",50,"L_18_split_by_duration_test.55505",333030,-0.0617174124763932,-0.885063299053154,0.856520952803516,10.9242283857667,12.7159878549948
"18",10,100000,5000,5,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1406_005.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2546_050.tiff",1,0.2990397,1,5.96718962209434,0.0332730614071261,0.0398643007036587,0.0684175153331628,"landscapes",50,"L_18_split_by_duration_test.100000",500000,0.386871044464659,-0.91307164796367,2.25202164562158,11.5129254649702,13.1223633774043
"01",4,2924,5000,83,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_lifesaver_04s_083.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_eagle_01b_050.tiff",1,0.1560734,1,83.6180761321848,0.0262953182667475,0.0557305774282636,0.0601618464035848,"objects",50,"O_01_split_by_duration_test.2924",242692,-0.304423192096329,1.77363587414581,-0.792581686348446,7.98070782086967,12.3995484286663
"01",5,5268,5000,54,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_guinea_pig_06s_054.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_road_sign_05s_050.tiff",1,0.2381014,0,53.0136100860548,0.0479621389195304,0.0797057740708123,0.0876229610334461,"objects",50,"O_01_split_by_duration_test.5268",284472,-0.192175328821507,0.714726532195199,-0.719066603216284,8.56940606286317,12.5583901094274
"01",6,9491,5000,44,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hairbrush_01b_044.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_clipboard_03s_050.tiff",1,0.0710606,0,43.0273255089835,0.0397307860599406,0.0558604198786443,0.0839912525092386,"objects",50,"O_01_split_by_duration_test.9491",417604,0.165502568102948,0.369202777129545,-0.586620273836114,9.15809926013049,12.9422888940488
"01",7,17100,5000,16,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_caterpillar_01b_016.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ant_09s_050.tiff",0,0.5750411,0,15.3276927888551,0.0283677625745974,0.0621756493656426,0.0512287472978434,"objects",50,"O_01_split_by_duration_test.17100",273600,-0.221384490370666,-0.589199823710926,-0.347978521467249,9.74683374249075,12.5194224647305
"01",8,30808,5000,12,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_slug_03s_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_crane_13s_050.tiff",1,0.4110337,0,11.0402220399678,0.0370764516368347,0.0671684554888591,0.0658345355315596,"objects",50,"O_01_split_by_duration_test.30808",369696,0.0367909684435362,-0.737545585486137,0.0819467172595741,10.3355296754947,12.8204363252827
"01",9,55505,5000,9,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_lion_25s_009.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_beachball_04s_050.tiff",0,0.141075,1,8.04757480472932,0.033902143522938,0.0703004292736159,0.0462758405937928,"objects",50,"O_01_split_by_duration_test.55505",499545,0.385648622784667,-0.841090672983504,0.856520952803516,10.9242283857667,13.121452963103
"01",10,100000,5000,7,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_barrel_12s_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_gazelle_01b_050.tiff",0,0.233062,0,6.17434968418469,0.02781388129923,0.0650323799408192,0.0485382017815771,"objects",50,"O_01_split_by_duration_test.100000",700000,0.924199255449928,-0.905903944900466,2.25202164562158,11.5129254649702,13.4588356140255
"02",4,2924,5000,87,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_piglet_05s_087.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_horseshoe_07s_050.tiff",1,0.3010355,1,87.9642719869838,0.0437987119323961,0.0803804721211324,0.0846794564270409,"objects",50,"O_02_split_by_duration_test.2924",254388,-0.273000238317911,1.92401351463975,-0.792581686348446,7.98070782086967,12.4466159395243
"02",5,5268,5000,46,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bed_17s_046.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_nail_clippers_09s_050.tiff",1,0.396081,1,46.8654631334554,0.0348099579653544,0.0456039218642934,0.0847016924733094,"objects",50,"O_02_split_by_duration_test.5268",242328,-0.305401129440323,0.502001688900115,-0.719066603216284,8.56940606286317,12.3980474593523
"02",6,9491,5000,25,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hummingbird_08s_025.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hamster_13s_050.tiff",0,0.5171902,0,25.9468729470553,0.0270985255392949,0.0620335527168218,0.0536564398149307,"objects",50,"O_02_split_by_duration_test.9491",237275,-0.318976726690865,-0.22177798872692,-0.586620273836114,9.15809926013049,12.3769750849987
"02",7,17100,5000,17,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_canoe_01b_017.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hairbrush_07s_050.tiff",0,0.2460767,1,16.6567830600104,0.024042725681711,0.0525614614882556,0.0658326490243664,"objects",50,"O_02_split_by_duration_test.17100",290700,-0.175442928331425,-0.543213525426856,-0.347978521467249,9.74683374249075,12.580047086547
"02",8,30808,5000,11,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_chalice_01s_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_crow_06s_050.tiff",0,0.6840682,0,10.414488803454,0.0264327101603272,0.0627445872592398,0.0568778508191296,"objects",50,"O_02_split_by_duration_test.30808",338888,-0.0459790691766347,-0.759195849493839,0.0819467172595741,10.3355296754947,12.7334249482931
"02",9,55505,5000,6,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_llama_04n_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_brush_06s_050.tiff",0,0.3580765,1,6.6926277386609,0.0308176204630254,0.0662303030066106,0.0623286091128774,"objects",50,"O_02_split_by_duration_test.55505",333030,-0.0617174124763932,-0.887971611992399,0.856520952803516,10.9242283857667,12.7159878549948
"02",10,100000,5000,6,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_cheetah_06s_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_giraffe_17s_050.tiff",0,0.2910359,1,6.99028280405748,0.0388096628976606,0.0411231302124724,0.061342373202767,"objects",50,"O_02_split_by_duration_test.100000",600000,0.655535149957293,-0.87767279714125,2.25202164562158,11.5129254649702,13.3046849341983
"03",4,2924,5000,77,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_sailboat_11s_077.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_goldfish_08s_050.tiff",1,0.1920467,1,76.4653202279213,0.0275965270466209,0.0777784377434756,0.0548783002541673,"objects",50,"O_03_split_by_duration_test.2924",225148,-0.351557622763957,1.52615173126612,-0.792581686348446,7.98070782086967,12.3245132427234
"03",5,5268,5000,75,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_kangaroo_09n_075.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_flipper_02s_050.tiff",1,0.2031115,1,74.1576575080954,0.0335777152289765,0.083636974409013,0.0476917295572421,"objects",50,"O_03_split_by_duration_test.5268",395100,0.105042397802885,1.44630699199142,-0.719066603216284,8.56940606286317,12.8868941763995
"03",6,9491,5000,22,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_doghouse_10s_022.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cup_12s_050.tiff",1,0.5330545,1,21.989651264858,0.039130783709774,0.0754731541265207,0.0861628137336816,"objects",50,"O_03_split_by_duration_test.9491",208802,-0.395473457447783,-0.358697188726428,-0.586620273836114,9.15809926013049,12.2491417134888
"03",7,17100,5000,17,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bed_04s_017.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_turtle_08s_050.tiff",1,0.1250813,1,16.0701498888183,0.0464950156469182,0.0841255743388894,0.0455458852374413,"objects",50,"O_03_split_by_duration_test.17100",290700,-0.175442928331425,-0.563510933796507,-0.347978521467249,9.74683374249075,12.580047086547
"03",8,30808,5000,11,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_beachball_05s_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_light_switch_16s_050.tiff",0,0.1790531,0,10.8570199449292,0.0436919991848612,0.0861721645165401,0.0731685282060253,"objects",50,"O_03_split_by_duration_test.30808",338888,-0.0459790691766347,-0.743884346946929,0.0819467172595741,10.3355296754947,12.7334249482931
"03",9,55505,5000,6,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_fox_06s_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ladybug_10s_050.tiff",0,0.2970592,1,8.5058880943405,0.04539850602903,0.0926561612089249,0.0590683768114484,"objects",50,"O_03_split_by_duration_test.55505",333030,-0.0617174124763932,-0.825233110783991,0.856520952803516,10.9242283857667,12.7159878549948
"03",10,100000,5000,5,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hyena_03s_005.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_piggy_bank_07s_050.tiff",0,0.2730518,1,5.82713869103167,0.0288418435344245,0.0474772023240952,0.0655633447792753,"objects",50,"O_03_split_by_duration_test.100000",500000,0.386871044464659,-0.917917386459078,2.25202164562158,11.5129254649702,13.1223633774043
"04",1,500,5000,7,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_rattlesnake_11s_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_beachball_04s_050.tiff",1,0.0011371,1,6.33105201792669,0.0291480931122925,0.0783796881523737,0.0777635012791966,"objects",50,"O_04_split_by_duration_test.500",3500,-0.947046239306272,-0.900482070692475,-0.868605816686483,6.21460809842219,8.1605182474775
"04",2,901,5000,81,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_barrel_12s_081.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_joystick_08s_050.tiff",0,0.332044,1,80.5819748112079,0.0258234138777051,0.0565254637094425,0.0588722474198297,"objects",50,"O_04_split_by_duration_test.901",72981,-0.760375732168935,1.66858728264139,-0.856029217567031,6.80350525760834,11.1979544122808
"04",3,1623,5000,91,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_raccoon_10s_091.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hot-air_balloon_07s_050.tiff",0,0.2500526,0,90.1481971740142,0.0368433051411853,0.0581401432811789,0.0866393108493093,"objects",50,"O_04_split_by_duration_test.1623",147693,-0.559651405673277,1.99957695623621,-0.833385066534001,7.39203156751459,11.9028910740314
"04",4,2924,5000,99,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_lamb_04s_099.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_mug_06s_050.tiff",0,0.0011195,1,98.33990641274,0.0326933944200626,0.060166928341843,0.0888626539834324,"objects",50,"O_04_split_by_duration_test.2924",289476,-0.178731376982655,2.28300870852868,-0.792581686348446,7.98070782086967,12.5758276710043
"04",5,5268,5000,43,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_rhinoceros_09s_043.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_extinguisher_07s_050.tiff",0,0.0370561,1,43.7142976563389,0.0269209673348171,0.0524589241820259,0.0677566250524354,"objects",50,"O_04_split_by_duration_test.5268",226524,-0.347860804672379,0.392971897080798,-0.719066603216284,8.56940606286317,12.3306061785567
"04",6,9491,5000,22,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_beetle_01b_022.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_butterfly_01b_050.tiff",0,0.0580989,1,21.3177543680995,0.0240785170063517,0.0669943797520864,0.0555213866136088,"objects",50,"O_04_split_by_duration_test.9491",208802,-0.395473457447783,-0.381944707560209,-0.586620273836114,9.15809926013049,12.2491417134888
"04",7,17100,5000,50,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_deer_13s_050.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_bee_20s_050.tiff",0,0.3410376,1,52.5940178774272,0.0549122582814652,0.0491437378517431,0.0956240487901246,"objects",50,"O_04_split_by_duration_test.17100",855000,1.34062861896351,0.700208712839823,-0.347978521467249,9.74683374249075,13.6588567479189
"04",8,30808,5000,14,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_saxophone_12s_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_chick_06s_050.tiff",1,0.59106,1,14.8180014961979,0.0275654519885349,0.0815362153917378,0.0643346408970878,"objects",50,"O_04_split_by_duration_test.30808",431312,0.202331043683878,-0.60683505611433,0.0819467172595741,10.3355296754947,12.97458700511
"04",9,55505,5000,4,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hummingbird_08s_004.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_cow_13n_050.tiff",1,0.0010794,0,3.24722012550391,0.033722098645934,0.0586734287852561,0.0487050208004595,"objects",50,"O_04_split_by_duration_test.55505",222020,-0.359961435983767,-1.00718213188517,0.856520952803516,10.9242283857667,12.3105227468866
"04",10,100000,5000,45,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_bat1_09s_045.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_chipmunk_06s_050.tiff",0,0.19406,0,44.1997708422626,0.0278831682594552,0.0653090855305389,0.0478277744730906,"objects",50,"O_04_split_by_duration_test.100000",4500000,11.13343526417,0.409769187092859,2.25202164562158,11.5129254649702,15.3195879547405
"07",4,2924,5000,85,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cart_05s_085.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_dartboard_06s_050.tiff",0,0.1930844,0,84.1306773553394,0.0294170041749807,0.0747441116226157,0.0457349632515305,"objects",50,"O_07_split_by_duration_test.2924",248540,-0.28871171520712,1.79137178965159,-0.792581686348446,7.98070782086967,12.42335907736
"07",5,5268,5000,47,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_seagull_09s_047.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_toaster_01b_050.tiff",0,0.0350879,1,47.3063148020004,0.0532960308642585,0.0913601633204831,0.0748469169211662,"objects",50,"O_07_split_by_duration_test.5268",247596,-0.291247904362971,0.517255081968081,-0.719066603216284,8.56940606286317,12.4195536645732
"07",6,9491,5000,27,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hairbrush_01b_027.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_lantern_07s_050.tiff",1,0.1220539,1,27.9953624153135,0.0358592818490272,0.053021384538399,0.0502220222329522,"objects",50,"O_07_split_by_duration_test.9491",256257,-0.267978906186254,-0.150900600062256,-0.586620273836114,9.15809926013049,12.4539361261348
"07",7,17100,5000,18,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_weasel_09s_018.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_aircraft_carrier_05s_050.tiff",1,0.4580497,1,19.2162217181612,0.052213016611894,0.0789518292138553,0.0930366019561791,"objects",50,"O_07_split_by_duration_test.17100",307800,-0.129501366292185,-0.454657381327484,-0.347978521467249,9.74683374249075,12.6372055003869
"07",8,30808,5000,10,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_rocket_02s_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_tiger_04s_050.tiff",1,0.2380773,1,9.12105316859757,0.0317944494754733,0.0741947710186458,0.0467937572893614,"objects",50,"O_07_split_by_duration_test.30808",308080,-0.128749106796806,-0.803948503400522,0.0819467172595741,10.3355296754947,12.6381147684888
"07",9,55505,5000,7,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_sunglasses_01b_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_ashtray_04s_050.tiff",1,0.3580584,0,6.99720840214264,0.0316340276833752,0.0876907298638083,0.0521800492048415,"objects",50,"O_07_split_by_duration_test.55505",388535,0.0874045992772936,-0.87743317262044,0.856520952803516,10.9242283857667,12.8701385348221
"07",10,100000,5000,7,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_jellyfish_13s_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_meerkat_10s_050.tiff",1,0.1551186,1,7.01255798890471,0.0316501979148805,0.0643194479536261,0.0446304286868993,"objects",50,"O_07_split_by_duration_test.100000",700000,0.924199255449928,-0.876902079518115,2.25202164562158,11.5129254649702,13.4588356140255
"08",1,500,5000,41,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_car_01b_041.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bed_04s_050.tiff",0,0.4680711,0,41.5933155082771,0.025149650821939,0.0566851449053366,0.0699528082471402,"objects",50,"O_08_split_by_duration_test.500",20500,-0.901373341372524,0.319586273972463,-0.868605816686483,6.21460809842219,9.9281801651265
"08",2,901,5000,98,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_warthog_05s_098.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_otter_04n_050.tiff",1,0.6920324,1,97.5783866839653,0.024572037765312,0.060542203891843,0.0626878954332003,"objects",50,"O_08_split_by_duration_test.901",88298,-0.719224451130628,2.25666025488587,-0.856029217567031,6.80350525760834,11.3884727362789
"08",4,2924,5000,53,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_dalmatian_12s_053.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_lamb_04s_050.tiff",0,0.5440347,0,53.6897336904389,0.0276316243439197,0.052285861643738,0.0737702379674238,"objects",50,"O_08_split_by_duration_test.2924",154972,-0.540095345434469,0.73812029439698,-0.792581686348446,7.98070782086967,11.9509997344218
"08",5,5268,5000,68,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hairbrush_07s_068.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cellphone_05s_050.tiff",1,0.5650361,0,67.2210209626561,0.0247874014394705,0.0664631619312312,0.0506363094859426,"objects",50,"O_08_split_by_duration_test.5268",358224,0.00596982226142116,1.20630054232456,-0.719066603216284,8.56940606286317,12.7889137680393
"08",6,9491,5000,32,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_aardvark_02s_032.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_clipper1_01s_050.tiff",0,0.9640413,1,31.4591470804696,0.030008319136372,0.0607411282399837,0.0824890823102601,"objects",50,"O_08_split_by_duration_test.9491",303712,-0.140484354924724,-0.0310542372827009,-0.586620273836114,9.15809926013049,12.6238351629302
"08",7,17100,5000,22,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_laptop_09s_022.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_puffin_23s_050.tiff",0,0.3940445,0,21.1846131422568,0.0226604846980484,0.0734288730579177,0.0700128039016487,"objects",50,"O_08_split_by_duration_test.17100",376200,0.0542648818647772,-0.38655137142525,-0.347978521467249,9.74683374249075,12.8378761958491
"08",8,30808,5000,12,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_flamingo_10s_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_mosquito_02s_050.tiff",0,0.9360759,1,12.6183488462348,0.0250513807737108,0.054435120823208,0.0625134798108038,"objects",50,"O_08_split_by_duration_test.30808",369696,0.0367909684435362,-0.682942665264625,0.0819467172595741,10.3355296754947,12.8204363252827
